Country,City,Date,Year,Month,Day,Temp
South Africa,Capetown,13/12/2000,2000,12,13,18.61111111
South Africa,Capetown,14/12/2000,2000,12,14,19.33333333
South Africa,Capetown,15/12/2000,2000,12,15,20.11111111
South Africa,Capetown,16/12/2000,2000,12,16,18.94444444
South Africa,Capetown,17/12/2000,2000,12,17,19.44444444
South Africa,Capetown,18/12/2000,2000,12,18,19.22222222
South Africa,Capetown,19/12/2000,2000,12,19,19.61111111
South Africa,Capetown,20/12/2000,2000,12,20,20.05555556
South Africa,Capetown,21/12/2000,2000,12,21,22.38888889
South Africa,Capetown,22/12/2000,2000,12,22,23.27777778
South Africa,Capetown,23/12/2000,2000,12,23,21.16666667
South Africa,Capetown,24/12/2000,2000,12,24,17.83333333
South Africa,Capetown,25/12/2000,2000,12,25,17.94444444
South Africa,Capetown,26/12/2000,2000,12,26,18.66666667
South Africa,Capetown,27/12/2000,2000,12,27,19.33333333
South Africa,Capetown,28/12/2000,2000,12,28,18
South Africa,Capetown,29/12/2000,2000,12,29,18.44444444
South Africa,Capetown,30/12/2000,2000,12,30,19.72222222
South Africa,Capetown,31/12/2000,2000,12,31,17.38888889
South Africa,Capetown,01/01/2001,2001,1,1,17.44444444
South Africa,Capetown,02/01/2001,2001,1,2,19.88888889
South Africa,Capetown,03/01/2001,2001,1,3,22.66666667
South Africa,Capetown,04/01/2001,2001,1,4,22.66666667
South Africa,Capetown,05/01/2001,2001,1,5,21.77777778
South Africa,Capetown,06/01/2001,2001,1,6,21.05555556
South Africa,Capetown,07/01/2001,2001,1,7,23.11111111
South Africa,Capetown,08/01/2001,2001,1,8,21
South Africa,Capetown,09/01/2001,2001,1,9,19.94444444
South Africa,Capetown,10/01/2001,2001,1,10,19.16666667
South Africa,Capetown,11/01/2001,2001,1,11,20.27777778
South Africa,Capetown,12/01/2001,2001,1,12,20.05555556
South Africa,Capetown,13/01/2001,2001,1,13,14.66666667
South Africa,Capetown,14/01/2001,2001,1,14,16.83333333
South Africa,Capetown,15/01/2001,2001,1,15,19.61111111
South Africa,Capetown,16/01/2001,2001,1,16,20
South Africa,Capetown,17/01/2001,2001,1,17,22.55555556
South Africa,Capetown,18/01/2001,2001,1,18,19.72222222
South Africa,Capetown,19/01/2001,2001,1,19,18.72222222
South Africa,Capetown,20/01/2001,2001,1,20,19.61111111
South Africa,Capetown,21/01/2001,2001,1,21,20.61111111
South Africa,Capetown,22/01/2001,2001,1,22,21.22222222
South Africa,Capetown,23/01/2001,2001,1,23,20
South Africa,Capetown,24/01/2001,2001,1,24,19.33333333
South Africa,Capetown,25/01/2001,2001,1,25,21.94444444
South Africa,Capetown,26/01/2001,2001,1,26,23.55555556
South Africa,Capetown,27/01/2001,2001,1,27,22.61111111
South Africa,Capetown,28/01/2001,2001,1,28,21.55555556
South Africa,Capetown,29/01/2001,2001,1,29,21.77777778
South Africa,Capetown,30/01/2001,2001,1,30,18.27777778
South Africa,Capetown,31/01/2001,2001,1,31,18.05555556
South Africa,Capetown,01/02/2001,2001,2,1,18.38888889
South Africa,Capetown,02/02/2001,2001,2,2,18.11111111
South Africa,Capetown,03/02/2001,2001,2,3,16.83333333
South Africa,Capetown,04/02/2001,2001,2,4,19
South Africa,Capetown,05/02/2001,2001,2,5,20.27777778
South Africa,Capetown,06/02/2001,2001,2,6,21.22222222
South Africa,Capetown,07/02/2001,2001,2,7,21.27777778
South Africa,Capetown,08/02/2001,2001,2,8,23.61111111
South Africa,Capetown,09/02/2001,2001,2,9,26.16666667
South Africa,Capetown,10/02/2001,2001,2,10,23.22222222
South Africa,Capetown,11/02/2001,2001,2,11,20.5
South Africa,Capetown,12/02/2001,2001,2,12,22.11111111
South Africa,Capetown,13/02/2001,2001,2,13,17.94444444
South Africa,Capetown,14/02/2001,2001,2,14,21.38888889
South Africa,Capetown,15/02/2001,2001,2,15,21.5
South Africa,Capetown,16/02/2001,2001,2,16,19.33333333
South Africa,Capetown,17/02/2001,2001,2,17,20.72222222
South Africa,Capetown,18/02/2001,2001,2,18,21.44444444
South Africa,Capetown,19/02/2001,2001,2,19,18.88888889
South Africa,Capetown,20/02/2001,2001,2,20,20.44444444
South Africa,Capetown,21/02/2001,2001,2,21,19.88888889
South Africa,Capetown,22/02/2001,2001,2,22,19.72222222
South Africa,Capetown,23/02/2001,2001,2,23,19.83333333
South Africa,Capetown,24/02/2001,2001,2,24,21.22222222
South Africa,Capetown,25/02/2001,2001,2,25,24
South Africa,Capetown,26/02/2001,2001,2,26,23.61111111
South Africa,Capetown,27/02/2001,2001,2,27,24.22222222
South Africa,Capetown,28/02/2001,2001,2,28,24
South Africa,Capetown,01/03/2001,2001,3,1,19.66666667
South Africa,Capetown,02/03/2001,2001,3,2,17.72222222
South Africa,Capetown,03/03/2001,2001,3,3,20.33333333
South Africa,Capetown,04/03/2001,2001,3,4,18.88888889
South Africa,Capetown,05/03/2001,2001,3,5,20.66666667
South Africa,Capetown,06/03/2001,2001,3,6,19.88888889
South Africa,Capetown,07/03/2001,2001,3,7,20.05555556
South Africa,Capetown,08/03/2001,2001,3,8,20.05555556
South Africa,Capetown,09/03/2001,2001,3,9,19.66666667
South Africa,Capetown,10/03/2001,2001,3,10,19.88888889
South Africa,Capetown,11/03/2001,2001,3,11,18.44444444
South Africa,Capetown,12/03/2001,2001,3,12,16.72222222
South Africa,Capetown,13/03/2001,2001,3,13,18.77777778
South Africa,Capetown,14/03/2001,2001,3,14,19.72222222
South Africa,Capetown,15/03/2001,2001,3,15,18.38888889
South Africa,Capetown,16/03/2001,2001,3,16,18.61111111
South Africa,Capetown,17/03/2001,2001,3,17,17.55555556
South Africa,Capetown,18/03/2001,2001,3,18,20.16666667
South Africa,Capetown,19/03/2001,2001,3,19,19
South Africa,Capetown,20/03/2001,2001,3,20,19.94444444
South Africa,Capetown,21/03/2001,2001,3,21,20.16666667
South Africa,Capetown,22/03/2001,2001,3,22,19.16666667
South Africa,Capetown,23/03/2001,2001,3,23,16.55555556
South Africa,Capetown,24/03/2001,2001,3,24,17.5
South Africa,Capetown,25/03/2001,2001,3,25,17.94444444
South Africa,Capetown,26/03/2001,2001,3,26,17.77777778
South Africa,Capetown,27/03/2001,2001,3,27,17.94444444
South Africa,Capetown,28/03/2001,2001,3,28,18.44444444
South Africa,Capetown,29/03/2001,2001,3,29,18.5
South Africa,Capetown,30/03/2001,2001,3,30,17.38888889
South Africa,Capetown,31/03/2001,2001,3,31,16.94444444
South Africa,Capetown,01/04/2001,2001,4,1,18.94444444
South Africa,Capetown,02/04/2001,2001,4,2,15.77777778
South Africa,Capetown,03/04/2001,2001,4,3,15.55555556
South Africa,Capetown,04/04/2001,2001,4,4,18.88888889
South Africa,Capetown,05/04/2001,2001,4,5,20.11111111
South Africa,Capetown,06/04/2001,2001,4,6,20.5
South Africa,Capetown,07/04/2001,2001,4,7,19.16666667
South Africa,Capetown,08/04/2001,2001,4,8,17.88888889
South Africa,Capetown,09/04/2001,2001,4,9,17.22222222
South Africa,Capetown,10/04/2001,2001,4,10,17.44444444
South Africa,Capetown,11/04/2001,2001,4,11,17.77777778
South Africa,Capetown,12/04/2001,2001,4,12,17.16666667
South Africa,Capetown,13/04/2001,2001,4,13,18.22222222
South Africa,Capetown,14/04/2001,2001,4,14,19.94444444
South Africa,Capetown,15/04/2001,2001,4,15,17.33333333
South Africa,Capetown,16/04/2001,2001,4,16,17.27777778
South Africa,Capetown,17/04/2001,2001,4,17,17.72222222
South Africa,Capetown,18/04/2001,2001,4,18,19.88888889
South Africa,Capetown,19/04/2001,2001,4,19,16.88888889
South Africa,Capetown,20/04/2001,2001,4,20,18.22222222
South Africa,Capetown,21/04/2001,2001,4,21,13.94444444
South Africa,Capetown,22/04/2001,2001,4,22,15.66666667
South Africa,Capetown,23/04/2001,2001,4,23,13.61111111
South Africa,Capetown,24/04/2001,2001,4,24,12.94444444
South Africa,Capetown,25/04/2001,2001,4,25,12.11111111
South Africa,Capetown,26/04/2001,2001,4,26,13.11111111
South Africa,Capetown,27/04/2001,2001,4,27,15.27777778
South Africa,Capetown,28/04/2001,2001,4,28,16.38888889
South Africa,Capetown,29/04/2001,2001,4,29,14.83333333
South Africa,Capetown,30/04/2001,2001,4,30,15.61111111
South Africa,Capetown,01/05/2001,2001,5,1,16.38888889
South Africa,Capetown,02/05/2001,2001,5,2,16.16666667
South Africa,Capetown,03/05/2001,2001,5,3,14.38888889
South Africa,Capetown,04/05/2001,2001,5,4,12.11111111
South Africa,Capetown,05/05/2001,2001,5,5,11.55555556
South Africa,Capetown,06/05/2001,2001,5,6,13.11111111
South Africa,Capetown,07/05/2001,2001,5,7,13.44444444
South Africa,Capetown,08/05/2001,2001,5,8,15.5
South Africa,Capetown,09/05/2001,2001,5,9,14.66666667
South Africa,Capetown,10/05/2001,2001,5,10,14.38888889
South Africa,Capetown,11/05/2001,2001,5,11,16.05555556
South Africa,Capetown,12/05/2001,2001,5,12,22.27777778
South Africa,Capetown,13/05/2001,2001,5,13,22.11111111
South Africa,Capetown,14/05/2001,2001,5,14,16.22222222
South Africa,Capetown,15/05/2001,2001,5,15,19.77777778
South Africa,Capetown,16/05/2001,2001,5,16,17.77777778
South Africa,Capetown,17/05/2001,2001,5,17,17.5
South Africa,Capetown,18/05/2001,2001,5,18,19
South Africa,Capetown,19/05/2001,2001,5,19,17.66666667
South Africa,Capetown,20/05/2001,2001,5,20,14.38888889
South Africa,Capetown,21/05/2001,2001,5,21,12.55555556
South Africa,Capetown,22/05/2001,2001,5,22,12.05555556
South Africa,Capetown,23/05/2001,2001,5,23,13
South Africa,Capetown,24/05/2001,2001,5,24,14.77777778
South Africa,Capetown,25/05/2001,2001,5,25,14.27777778
South Africa,Capetown,26/05/2001,2001,5,26,11.94444444
South Africa,Capetown,27/05/2001,2001,5,27,10.66666667
South Africa,Capetown,28/05/2001,2001,5,28,13.11111111
South Africa,Capetown,29/05/2001,2001,5,29,13.66666667
South Africa,Capetown,30/05/2001,2001,5,30,12.05555556
South Africa,Capetown,31/05/2001,2001,5,31,10.33333333
South Africa,Capetown,01/06/2001,2001,6,1,12.11111111
South Africa,Capetown,02/06/2001,2001,6,2,13
South Africa,Capetown,03/06/2001,2001,6,3,14.27777778
South Africa,Capetown,04/06/2001,2001,6,4,14.94444444
South Africa,Capetown,05/06/2001,2001,6,5,14.61111111
South Africa,Capetown,06/06/2001,2001,6,6,14.83333333
South Africa,Capetown,07/06/2001,2001,6,7,13.11111111
South Africa,Capetown,08/06/2001,2001,6,8,12.05555556
South Africa,Capetown,09/06/2001,2001,6,9,11.72222222
South Africa,Capetown,10/06/2001,2001,6,10,13.38888889
South Africa,Capetown,11/06/2001,2001,6,11,12.55555556
South Africa,Capetown,12/06/2001,2001,6,12,12.16666667
South Africa,Capetown,13/06/2001,2001,6,13,14.11111111
South Africa,Capetown,14/06/2001,2001,6,14,14.27777778
South Africa,Capetown,15/06/2001,2001,6,15,13.61111111
South Africa,Capetown,16/06/2001,2001,6,16,13.05555556
South Africa,Capetown,17/06/2001,2001,6,17,14.83333333
South Africa,Capetown,18/06/2001,2001,6,18,13.44444444
South Africa,Capetown,19/06/2001,2001,6,19,11.83333333
South Africa,Capetown,20/06/2001,2001,6,20,11.44444444
South Africa,Capetown,21/06/2001,2001,6,21,12
South Africa,Capetown,22/06/2001,2001,6,22,13.11111111
South Africa,Capetown,23/06/2001,2001,6,23,14.22222222
South Africa,Capetown,24/06/2001,2001,6,24,13.44444444
South Africa,Capetown,25/06/2001,2001,6,25,13.94444444
South Africa,Capetown,26/06/2001,2001,6,26,12.22222222
South Africa,Capetown,27/06/2001,2001,6,27,11.88888889
South Africa,Capetown,28/06/2001,2001,6,28,10.44444444
South Africa,Capetown,29/06/2001,2001,6,29,10.05555556
South Africa,Capetown,30/06/2001,2001,6,30,11.94444444
South Africa,Capetown,01/07/2001,2001,7,1,11.55555556
South Africa,Capetown,02/07/2001,2001,7,2,12.5
South Africa,Capetown,03/07/2001,2001,7,3,12.22222222
South Africa,Capetown,04/07/2001,2001,7,4,10.27777778
South Africa,Capetown,05/07/2001,2001,7,5,8.666666667
South Africa,Capetown,06/07/2001,2001,7,6,8.555555556
South Africa,Capetown,07/07/2001,2001,7,7,9.222222222
South Africa,Capetown,08/07/2001,2001,7,8,13
South Africa,Capetown,09/07/2001,2001,7,9,12.55555556
South Africa,Capetown,10/07/2001,2001,7,10,13.33333333
South Africa,Capetown,11/07/2001,2001,7,11,11.94444444
South Africa,Capetown,12/07/2001,2001,7,12,11.5
South Africa,Capetown,13/07/2001,2001,7,13,13.72222222
South Africa,Capetown,14/07/2001,2001,7,14,13.61111111
South Africa,Capetown,15/07/2001,2001,7,15,13.72222222
South Africa,Capetown,16/07/2001,2001,7,16,14.38888889
South Africa,Capetown,17/07/2001,2001,7,17,14.16666667
South Africa,Capetown,18/07/2001,2001,7,18,12.77777778
South Africa,Capetown,19/07/2001,2001,7,19,11.94444444
South Africa,Capetown,20/07/2001,2001,7,20,9.777777778
South Africa,Capetown,21/07/2001,2001,7,21,12
South Africa,Capetown,22/07/2001,2001,7,22,13.11111111
South Africa,Capetown,23/07/2001,2001,7,23,11.83333333
South Africa,Capetown,24/07/2001,2001,7,24,11.88888889
South Africa,Capetown,25/07/2001,2001,7,25,11.11111111
South Africa,Capetown,26/07/2001,2001,7,26,17.22222222
South Africa,Capetown,27/07/2001,2001,7,27,12.61111111
South Africa,Capetown,28/07/2001,2001,7,28,12.83333333
South Africa,Capetown,29/07/2001,2001,7,29,14.05555556
South Africa,Capetown,30/07/2001,2001,7,30,19
South Africa,Capetown,31/07/2001,2001,7,31,19.88888889
South Africa,Capetown,01/08/2001,2001,8,1,15.22222222
South Africa,Capetown,02/08/2001,2001,8,2,13.88888889
South Africa,Capetown,03/08/2001,2001,8,3,12.16666667
South Africa,Capetown,04/08/2001,2001,8,4,12.77777778
South Africa,Capetown,05/08/2001,2001,8,5,11.83333333
South Africa,Capetown,06/08/2001,2001,8,6,14.27777778
South Africa,Capetown,07/08/2001,2001,8,7,12.66666667
South Africa,Capetown,08/08/2001,2001,8,8,17.33333333
South Africa,Capetown,09/08/2001,2001,8,9,15.16666667
South Africa,Capetown,10/08/2001,2001,8,10,13.11111111
South Africa,Capetown,11/08/2001,2001,8,11,10.94444444
South Africa,Capetown,12/08/2001,2001,8,12,11.72222222
South Africa,Capetown,13/08/2001,2001,8,13,12
South Africa,Capetown,14/08/2001,2001,8,14,12
South Africa,Capetown,15/08/2001,2001,8,15,11.5
South Africa,Capetown,16/08/2001,2001,8,16,12.38888889
South Africa,Capetown,17/08/2001,2001,8,17,12.77777778
South Africa,Capetown,18/08/2001,2001,8,18,12.55555556
South Africa,Capetown,19/08/2001,2001,8,19,12.5
South Africa,Capetown,20/08/2001,2001,8,20,10.5
South Africa,Capetown,21/08/2001,2001,8,21,12.38888889
South Africa,Capetown,22/08/2001,2001,8,22,13
South Africa,Capetown,23/08/2001,2001,8,23,13.66666667
South Africa,Capetown,24/08/2001,2001,8,24,13.16666667
South Africa,Capetown,25/08/2001,2001,8,25,12.83333333
South Africa,Capetown,26/08/2001,2001,8,26,12.44444444
South Africa,Capetown,27/08/2001,2001,8,27,12.77777778
South Africa,Capetown,28/08/2001,2001,8,28,11.94444444
South Africa,Capetown,29/08/2001,2001,8,29,10.44444444
South Africa,Capetown,30/08/2001,2001,8,30,12
South Africa,Capetown,31/08/2001,2001,8,31,12.61111111
South Africa,Capetown,01/09/2001,2001,9,1,12.55555556
South Africa,Capetown,02/09/2001,2001,9,2,12.88888889
South Africa,Capetown,03/09/2001,2001,9,3,12.72222222
South Africa,Capetown,04/09/2001,2001,9,4,13.27777778
South Africa,Capetown,05/09/2001,2001,9,5,13.33333333
South Africa,Capetown,06/09/2001,2001,9,6,12.77777778
South Africa,Capetown,07/09/2001,2001,9,7,14
South Africa,Capetown,08/09/2001,2001,9,8,16
South Africa,Capetown,09/09/2001,2001,9,9,14
South Africa,Capetown,10/09/2001,2001,9,10,12.5
South Africa,Capetown,11/09/2001,2001,9,11,9.5
South Africa,Capetown,12/09/2001,2001,9,12,11
South Africa,Capetown,13/09/2001,2001,9,13,12.77777778
South Africa,Capetown,14/09/2001,2001,9,14,15.94444444
South Africa,Capetown,15/09/2001,2001,9,15,15.77777778
South Africa,Capetown,16/09/2001,2001,9,16,14.44444444
South Africa,Capetown,17/09/2001,2001,9,17,15.38888889
South Africa,Capetown,18/09/2001,2001,9,18,15.5
South Africa,Capetown,19/09/2001,2001,9,19,16.38888889
South Africa,Capetown,20/09/2001,2001,9,20,16.44444444
South Africa,Capetown,21/09/2001,2001,9,21,18.44444444
South Africa,Capetown,22/09/2001,2001,9,22,18.33333333
South Africa,Capetown,23/09/2001,2001,9,23,15.5
South Africa,Capetown,24/09/2001,2001,9,24,14.44444444
South Africa,Capetown,25/09/2001,2001,9,25,13.72222222
South Africa,Capetown,26/09/2001,2001,9,26,12.05555556
South Africa,Capetown,27/09/2001,2001,9,27,13.05555556
South Africa,Capetown,28/09/2001,2001,9,28,14.72222222
South Africa,Capetown,29/09/2001,2001,9,29,16
South Africa,Capetown,30/09/2001,2001,9,30,14.61111111
South Africa,Capetown,01/10/2001,2001,10,1,14.27777778
South Africa,Capetown,02/10/2001,2001,10,2,16
South Africa,Capetown,03/10/2001,2001,10,3,16.05555556
South Africa,Capetown,04/10/2001,2001,10,4,16.77777778
South Africa,Capetown,05/10/2001,2001,10,5,13.44444444
South Africa,Capetown,06/10/2001,2001,10,6,13.27777778
South Africa,Capetown,07/10/2001,2001,10,7,14.66666667
South Africa,Capetown,08/10/2001,2001,10,8,16.44444444
South Africa,Capetown,09/10/2001,2001,10,9,17
South Africa,Capetown,10/10/2001,2001,10,10,18
South Africa,Capetown,11/10/2001,2001,10,11,18.72222222
South Africa,Capetown,12/10/2001,2001,10,12,17.55555556
South Africa,Capetown,13/10/2001,2001,10,13,18.44444444
South Africa,Capetown,14/10/2001,2001,10,14,19.5
South Africa,Capetown,15/10/2001,2001,10,15,18.22222222
South Africa,Capetown,16/10/2001,2001,10,16,16.55555556
South Africa,Capetown,17/10/2001,2001,10,17,16.83333333
South Africa,Capetown,18/10/2001,2001,10,18,15.22222222
South Africa,Capetown,19/10/2001,2001,10,19,15.05555556
South Africa,Capetown,20/10/2001,2001,10,20,18.61111111
South Africa,Capetown,21/10/2001,2001,10,21,19.94444444
South Africa,Capetown,22/10/2001,2001,10,22,17.27777778
South Africa,Capetown,23/10/2001,2001,10,23,15.72222222
South Africa,Capetown,24/10/2001,2001,10,24,16.05555556
South Africa,Capetown,25/10/2001,2001,10,25,20.27777778
South Africa,Capetown,26/10/2001,2001,10,26,16.88888889
South Africa,Capetown,27/10/2001,2001,10,27,18.88888889
South Africa,Capetown,28/10/2001,2001,10,28,16.05555556
South Africa,Capetown,29/10/2001,2001,10,29,16.5
South Africa,Capetown,30/10/2001,2001,10,30,17
South Africa,Capetown,31/10/2001,2001,10,31,16.94444444
South Africa,Capetown,01/11/2001,2001,11,1,18.5
South Africa,Capetown,02/11/2001,2001,11,2,18.33333333
South Africa,Capetown,03/11/2001,2001,11,3,18.38888889
South Africa,Capetown,04/11/2001,2001,11,4,16.61111111
South Africa,Capetown,05/11/2001,2001,11,5,16.11111111
South Africa,Capetown,06/11/2001,2001,11,6,15.66666667
South Africa,Capetown,07/11/2001,2001,11,7,17.16666667
South Africa,Capetown,08/11/2001,2001,11,8,18.11111111
South Africa,Capetown,09/11/2001,2001,11,9,19.88888889
South Africa,Capetown,10/11/2001,2001,11,10,22.16666667
South Africa,Capetown,11/11/2001,2001,11,11,21.61111111
South Africa,Capetown,12/11/2001,2001,11,12,20.88888889
South Africa,Capetown,13/11/2001,2001,11,13,22.94444444
South Africa,Capetown,14/11/2001,2001,11,14,21.22222222
South Africa,Capetown,15/11/2001,2001,11,15,21.66666667
South Africa,Capetown,16/11/2001,2001,11,16,21.27777778
South Africa,Capetown,17/11/2001,2001,11,17,17.33333333
South Africa,Capetown,18/11/2001,2001,11,18,18.66666667
South Africa,Capetown,19/11/2001,2001,11,19,17.83333333
South Africa,Capetown,20/11/2001,2001,11,20,16.83333333
South Africa,Capetown,21/11/2001,2001,11,21,17.55555556
South Africa,Capetown,22/11/2001,2001,11,22,19.5
South Africa,Capetown,23/11/2001,2001,11,23,19
South Africa,Capetown,24/11/2001,2001,11,24,20.44444444
South Africa,Capetown,25/11/2001,2001,11,25,20.22222222
South Africa,Capetown,26/11/2001,2001,11,26,19.05555556
South Africa,Capetown,27/11/2001,2001,11,27,20.66666667
South Africa,Capetown,28/11/2001,2001,11,28,19.27777778
South Africa,Capetown,29/11/2001,2001,11,29,20
South Africa,Capetown,30/11/2001,2001,11,30,19.27777778
South Africa,Capetown,01/12/2001,2001,12,1,17.66666667
South Africa,Capetown,02/12/2001,2001,12,2,17.05555556
South Africa,Capetown,03/12/2001,2001,12,3,20.11111111
South Africa,Capetown,04/12/2001,2001,12,4,20
South Africa,Capetown,05/12/2001,2001,12,5,18.83333333
South Africa,Capetown,06/12/2001,2001,12,6,19.77777778
South Africa,Capetown,07/12/2001,2001,12,7,20.55555556
South Africa,Capetown,08/12/2001,2001,12,8,20.22222222
South Africa,Capetown,09/12/2001,2001,12,9,21.05555556
South Africa,Capetown,10/12/2001,2001,12,10,19
